4.99083,7.05444	4.99083,7.05444

4.99083,7.05444	5.0131,7.0688
1	[a*-]	2611
1	[+nw]	36

4.99083,7.05444	6.01667,7.08333
2	[+ọ]	21
1	[I*ụ]	27662
1	[Ị*ọ]	25109
1	[ị*ē]	21119
1	[gb*è]	15964
1	[m*phh]	13055
1	[-ch]	11776
1	[h*i]	10251
1	[h*n]	10244
1	[k*sh]	9756
1	[d*y]	9222
1	[ny*m]	8217
1	[e*ị]	4649
1	[e*y]	4614
1	[-y]	3072
1	[a*phh]	2815
1	[a*-]	2611
1	[,*b]	1037
1	[+ī]	137
1	[+nw]	36
1	[+ch]	23
1	[+k]	19
1	[+ny]	16
1	[+n]	4

4.99083,7.05444	6.01671,6.91664
1	[I*ọ̀]	27742
1	[Ị*ọ]	25109
1	[gb*a]	15877
1	[h*j]	10250
1	[ny*s]	8234
1	[ny*nw]	8228
1	[i*í]	5783
1	[-']	4096
1	[a*è]	2652
1	[a*é]	2651
1	[a*-]	2611
1	[.*s]	1578
1	[+ị̄]	131
1	[+b]	13

4.99083,7.05444	6.0168,7.0834
1	[Ị*ọ]	25109
1	[ị*í]	21143
1	[N*n]	17412
1	[m*ọ]	12821
1	[ch*m]	11801
1	[-ch]	11776
1	[h*i]	10251
1	[h*n]	10244
1	[k*sh]	9756
1	[d*a]	9221
1	[g*nw]	6180
1	[e*ị]	4649
1	[y*Y]	3105
1	[-y]	3072
1	[a*-]	2611
1	[a*H]	2603
1	[n*g]	2060
1	[+r̃]	134
1	[+ị]	41
1	[+e]	9
1	[+y]	6
1	[+n]	4

4.99083,7.05444	6.01735,6.9134
1	[I*ọ̀]	27742
1	[Ị*ọ]	25109
1	[gb*w]	15896
1	[ny*a]	8197
1	[ụ*ị]	7209
1	[-']	4096
1	[a*-]	2611
1	[a*o]	2575
1	[-a]	2560
1	[,*u]	1054
1	[+t]	37
1	[+nw]	36
1	[+z]	35

4.99083,7.05444	6.05,7.58333
2	[d*y]	9222
2	[-o]	7680
2	[+à]	98
2	[+ọ̀]	94
2	[+è]	92
1	[ṅ*ny]	30736
1	[I*ọ̀]	27742
1	[Ị*ọ]	25109
1	[O*À]	24775
1	[A*o]	23055
1	[s*l]	21530
1	[t*m]	18969
1	[z*kp]	17949
1	[N*n]	17412
1	[gb*t]	15909
1	[-gb]	15872
1	[m*ny]	12816
1	[w*n]	12292
1	[ch*kp]	11805
1	[ch*m]	11801
1	[ch*k]	11795
1	[-ch]	11776
1	[ọ*à]	10850
1	[ọ*ā]	10829
1	[ọ*a]	10757
1	[h*g]	10252
1	[k*sh]	9756
1	[k*m]	9753
1	[k*e]	9737
1	[d*M]	9262
1	[d*m]	9241
1	[d*k]	9235
1	[kw*z]	8739
1	[kw*ọ]	8725
1	[ny*nw]	8228
1	[ụ*ụ̀]	7268
1	[ụ*ị]	7209
1	[ụ*w]	7192
1	[g*k]	6163
1	[i*m̀]	5745
1	[i*à]	5730
1	[i*è]	5724
1	[j*n]	5124
1	[e*ē]	4735
1	[e*è]	4700
1	[e*ị]	4649
1	[?*t]	3621
1	[a*è]	2652
1	[a*-]	2611
1	[a*g]	2572
1	[n*h]	2068
1	[.*ẹ̄]	1856
1	[+ī]	137
1	[+ị]	41
1	[+z]	35
1	[+u]	30
1	[+ch]	23
1	[+n]	4

4.99083,7.05444	6.05314,6.86476
1	[I*ọ̀]	27742
1	[Ị*ọ]	25109
1	[gb*e]	15881
1	[ny*nw]	8228
1	[a*-]	2611
1	[-a]	2560
1	[+ǹ]	99
1	[+ọ̀]	94
1	[+b]	13

4.99083,7.05444	6.06667,7.01667
1	[Ị*ọ]	25109
1	[ch*m]	11801
1	[-ch]	11776
1	[d*k]	9235
1	[ny*nw]	8228
1	[g*nw]	6180
1	[e*ị]	4649
1	[y*Phh]	3399
1	[,*á]	1129
1	[+gb]	31
1	[+n]	4

4.99083,7.05444	6.08333,7
2	[+m]	25
1	[Ị*ọ]	25109
1	[nw*kw]	18449
1	[ch*r]	11803
1	[ch*w]	11800
1	[h*n]	10244
1	[ny*nw]	8228
1	[g*nw]	6180
1	[e*ị]	4649
1	[y*H]	3115
1	[a*-]	2611
1	[a*j]	2570
1	[,*o]	1039
1	[+h]	20
1	[+k]	19
1	[+o]	15
1	[+n]	4

4.99083,7.05444	6.08333,7.01667
1	[Ị*ọ]	25109
1	[ch*ọ̀]	11870
1	[-ch]	11776
1	[d*jy]	9505
1	[d*k]	9235
1	[ny*nw]	8228
1	[e*ị]	4649
1	[a*-]	2611
1	[a*y]	2566
1	[+à]	98
1	[+n]	4

4.99083,7.05444	6.08624,6.99556
1	[I*ọ̀]	27742
1	[-*e]	26121
1	[Ị*ọ]	25109
1	[ny*nw]	8228
1	[-']	4096
1	[a*è]	2652
1	[a*-]	2611
1	[+ǹ]	99

4.99083,7.05444	6.1038,6.8834
1	[I*ọ̀]	27742
1	[gb*e]	15881
1	[ch*j]	11786
1	['*ò]	4215
1	[a*à]	2658
1	[a*-]	2611
1	[a*s]	2602
1	[,*ē]	1151
1	[+t]	37
1	[+l]	26

4.99083,7.05444	6.1094,6.88615
2	[+n]	4
1	[Ị*ọ]	25109
1	[ch*m]	11801
1	[h*kw]	10257
1	[ny*w]	8216
1	[ny*a]	8197
1	['*n]	4100
1	[a*-]	2611
1	[.*a]	1541
1	[,*-]	1075
1	[+bhh]	78
1	[+gw]	44
1	[+s]	42
1	[+nw]	36

4.99083,7.05444	6.1124,6.7738
1	[I*ọ̀]	27742
1	[Ị*k]	25107
1	[ch*j]	11786
1	[a*à]	2658
1	[a*ā]	2637
1	[,*bhh]	1102
1	[+ē]	127
1	[+ọ]	21

4.99083,7.05444	6.1124,6.7739
1	[I*ọ̀]	27742
1	[ch*b]	11789
1	[ch*j]	11786
1	[h*a]	10245
1	[i*ị]	5673
1	[i*a]	5637
1	[a*à]	2658
1	[a*-]	2611
1	[,*ē]	1151
1	[+r]	27
1	[+w]	24

4.99083,7.05444	6.11667,7.06667
1	[Ị*ọ]	25109
1	[m*h]	12820
1	[ch*m]	11801
1	[ch*k]	11795
1	[-ch]	11776
1	[k*sh]	9756
1	[ny*nw]	8228
1	[g*nw]	6180
1	[e*ị]	4649
1	[+ọ]	21

4.99083,7.05444	6.1334,7.3667
2	[+n]	4
1	[t*m]	18969
1	[N*n]	17412
1	[gb*a]	15877
1	[-gb]	15872
1	[ch*m]	11801
1	[ch*k]	11795
1	[h*k]	10259
1	[h*i]	10251
1	[ụ*w]	7192
1	[n*l]	2074
1	[+b]	13

4.99083,7.05444	6.1429,6.8914
1	[Ị*ọ]	25109
1	[ị*n]	20996
1	[gb*b]	15885
1	[ch*j]	11786
1	[a*-]	2611
1	[,*I]	1078
1	[+gw]	44
1	[+a]	5

4.99083,7.05444	6.145,7.469
1	[ṅ*b]	30733
1	[Ị*ọ]	25109
1	[s*k]	21523
1	[s*b]	21517
1	[t*m]	18969
1	[z*kp]	17949
1	[N*n]	17412
1	[gb*z]	15907
1	[gb*f]	15904
1	[-gb]	15872
1	[r*gh]	13864
1	[w*n]	12292
1	[ch*m]	11801
1	[ch*k]	11795
1	[-ch]	11776
1	[ọ*ị]	10793
1	[k*sh]	9756
1	[k*e]	9737
1	[d*M]	9262
1	[d*m]	9241
1	[d*j]	9226
1	[ụ*ị]	7209
1	[ụ*w]	7192
1	[g*E]	6166
1	[i*a]	5637
1	[j*n]	5124
1	[e*ị]	4649
1	[n*h]	2068
1	[n*ụ]	2062
1	[.*s]	1578
1	[+gb]	31
1	[+l]	26
1	[+ọ]	21
1	[+kw]	17
1	[+ny]	16
1	[+n]	4

4.99083,7.05444	6.157,7.0311
1	[Ị*ọ]	25109
1	[gb*b]	15885
1	[h*n]	10244
1	[d*k]	9235
1	[ny*nw]	8228
1	[+-]	51
1	[+f]	32

4.99083,7.05444	6.1665,6.7833
1	[I*ọ̀]	27742
1	[gb*b]	15885
1	[ch*b]	11789
1	[ch*j]	11786
1	[a*à]	2658
1	[a*-]	2611
1	[,*ē]	1151
1	[+H]	43
1	[+ị]	41

4.99083,7.05444	6.16667,7.01667
1	[Ị*ọ]	25109
1	[gb*b]	15885
1	[ch*k]	11795
1	[d*K]	9269
1	[a*-]	2611
1	[+bhh]	78
1	[+O]	48

4.99083,7.05444	6.16855,7.4515
2	[+n]	4
1	[Ị*ọ]	25109
1	[ị*ụ̄]	21110
1	[t*m]	18969
1	[N*n]	17412
1	[-gb]	15872
1	[ch*m]	11801
1	[-ch]	11776
1	[h*i]	10251
1	[h*a]	10245
1	[k*sh]	9756
1	[d*è]	9308
1	[ny*nw]	8228
1	[ụ*w]	7192
1	[e*ị]	4649
1	[a*à]	2658
1	[a*é]	2651
1	[a*-]	2611
1	[+à]	98
1	[+m]	25

4.99083,7.05444	6.1831,6.6336
1	[I*ọ̀]	27742
1	[Ị*h]	25108
1	[ch*j]	11786
1	[o*̄]	7868
1	['*í]	4247
1	[a*à]	2658
1	[a*ụ́]	2655
1	[a*-]	2611
1	[,*w]	1048
1	[+ē]	127
1	[+W]	64
1	[+ọ]	21

4.99083,7.05444	6.1832,6.9834
1	[Ị*h]	25108
1	[ị*ụ̄]	21110
1	[ch*k]	11795
1	[d*k]	9235
1	[i*Ǹ]	5788
1	[a*-]	2611
1	[+ọ]	21

4.99083,7.05444	6.187,7.072
1	[Ị*ọ]	25109
1	[h*n]	10244
1	[a*-]	2611
1	[,*k]	1043
1	[+ọ̄]	130

4.99083,7.05444	6.19721,6.9697
1	[Ị*ọ]	25109
1	[ch*k]	11795
1	[ch*j]	11786
1	[k*bhh]	9806
1	[ny*t]	8229
1	[ny*nw]	8228
1	[a*-]	2611
1	[+ǹ]	99
1	[+gw]	44
1	[+ị]	41
1	[+f]	32
1	[+i]	11

4.99083,7.05444	6.1982,7.0668
1	[Ị*ọ]	25109
1	[ị*ị̀]	21127
1	[N*n]	17412
1	[gb*b]	15885
1	[ch*k]	11795
1	[k*bhh]	9806
1	[g*nw]	6180
1	[e*è]	4700
1	[a*-]	2611
1	[,*ә]	1152
1	[+ọ̄]	130
1	[+à]	98
1	[+n]	4

4.99083,7.05444	6.2065,7.0679
1	[ị*a]	20997
1	[gb*b]	15885
1	[ch*k]	11795
1	[k*d]	9746
1	[d*y]	9222
1	[ny*m]	8217
1	[g*H]	6187
1	[a*-]	2611
1	[,*k]	1043
1	[+m]	25
1	[+h]	20
1	[+k]	19
1	[+ụ]	14

4.99083,7.05444	6.22242,6.93223
1	[gb*b]	15885
1	[ch*k]	11795
1	[ch*j]	11786
1	[a*-]	2611

4.99083,7.05444	6.23032,7.06492
1	[I*ō]	27777
1	[gb*b]	15885
1	[ch*k]	11795
1	[ch*j]	11786
1	[d*y]	9222
1	[e*ā]	4685
1	[y*kp]	3101
1	[a*ā]	2637
1	[a*-]	2611
1	[,*ǝ]	1210
1	[+à]	98
1	[+ā]	77

4.99083,7.05444	6.2328,6.6478
1	[I*ọ̀]	27742
1	[Ị*ọ]	25109
1	[gb*b]	15885
1	[a*-]	2611
1	[+W]	64
1	[+nw]	36

4.99083,7.05444	6.2687,7.0405
2	[+à]	98
2	[+d]	18
1	[Ị*ọ]	25109
1	[gb*b]	15885
1	[m*w]	12824
1	[ch*k]	11795
1	[ch*j]	11786
1	[h*n]	10244
1	[ny*o]	8207
1	[g*b]	6157
1	['*ọ̀]	4190
1	[y*kp]	3101
1	[a*-]	2611
1	[+bhh]	78
1	[+s]	42
1	[+nw]	36

4.99083,7.05444	6.26889,7.04225
1	[gb*b]	15885
1	[ch*k]	11795
1	[ch*j]	11786
1	[e*ā]	4685
1	[y*kp]	3101
1	[,*a]	1029
1	[+à]	98

4.99083,7.05444	6.276,7.005
1	[I*o]	27663
1	[gb*b]	15885
1	[ch*k]	11795
1	[ch*j]	11786
1	[a*-]	2611
1	[-a]	2560

4.99083,7.05444	6.2871,7.0432
1	[I*o]	27663
1	[Ị*ọ]	25109
1	[ch*k]	11795
1	[d*y]	9222
1	[ny*kw]	8209
1	[y*a]	3077
1	[+s]	42
1	[+ị]	41
1	[+kp]	29
1	[+d]	18
1	[+o]	15
1	[+b]	13
1	[+e]	9

4.99083,7.05444	6.311,6.908
1	[I*o]	27663
1	[Ị*ọ]	25109
1	[gb*b]	15885
1	[ch*k]	11795
1	[ch*j]	11786
1	[i*ị]	5673
1	[a*-]	2611
1	[-a]	2560
1	[,*–]	1188
1	[+nw]	36

4.99083,7.05444	6.3739,6.8134
1	[I*ọ̀]	27742
1	[Ị*ọ]	25109
1	[gb*b]	15885
1	[h*a]	10245
1	[i*a]	5637
1	[a*à]	2658
1	[a*-]	2611
1	[-a]	2560
1	[+nw]	36
1	[+l]	26

4.99083,7.05444	6.3823,6.8088
1	[I*ọ̀]	27742
1	[Ị*ọ]	25109
1	[gb*b]	15885
1	[ch*j]	11786
1	[a*à]	2658
1	[a*-]	2611
1	[a*i]	2571
1	[+nw]	36

4.99083,7.05444	6.3857,6.8229
2	[a*á]	2665
1	[I*ọ̀]	27742
1	[gb*b]	15885
1	[ch*j]	11786
1	[ny*nw]	8228
1	[o*ó]	7776
1	[a*Ị̀]	2728
1	[a*-]	2611
1	[-a]	2560

5.0131,7.0688	4.99083,7.05444
5	[ị*i]	21003
4	[a*ụ]	2574
3	[-ị]	20992
3	[l*s]	13354
2	[s*d]	21522
2	[gh*s]	20522
2	[r*s]	13866
2	[ọ*i]	10763
2	[-h]	10240
2	[kw*b]	8717
2	[ny*b]	8205
2	[ny*y]	8198
2	[j*k]	5139
2	[-n]	2048
2	[+ụ]	14
1	[è*o]	47119
1	[è*a]	47109
1	[-B]	43520
1	[Ny*ny]	40976
1	[Ny*y]	40966
1	[th*gh]	34344
1	[Nw*A]	30253
1	[p*t]	28197
1	[p*r]	28187
1	[p*h]	28180
1	[I*i]	27659
1	[K*M]	27182
1	[kh*gb]	24095
1	[gw*t]	22565
1	[gw*m]	22553
1	[gw*ụ]	22542
1	[s*t]	21541
1	[s*f]	21536
1	[s*h]	21524
1	[s*k]	21523
1	[s*kw]	21521
1	[ị*o]	21007
1	[gh*t]	20517
1	[gh*w]	20504
1	[gh*k]	20499
1	[Ọ*A]	19501
1	[t*z]	18979
1	[t*m]	18969
1	[t*h]	18964
1	[t*k]	18963
1	[nw*kh]	18479
1	[nw*s]	18474
1	[nw*gh]	18472
1	[nw*z]	18467
1	[nw*w]	18456
1	[nw*d]	18450
1	[nw*b]	18445
1	[nw*y]	18438
1	[N*o]	17423
1	[f*r]	16411
1	[f*h]	16404
1	[gb*ị]	15913
1	[gb*a]	15877
1	[u*m]	15385
1	[u*o]	15375
1	[u*e]	15369
1	[kp*bh]	14905
1	[kp*t]	14885
1	[kp*l]	14874
1	[kp*kw]	14865
1	[kp*n]	14852
1	[sh*r]	14363
1	[sh*h]	14356
1	[sh*j]	14346
1	[r*z]	13859
1	[r*gb]	13855
1	[r*g]	13836
1	[-r]	13824
1	[l*m]	13337
1	[l*w]	13336
1	[l*h]	13332
1	[l*d]	13330
1	[l*j]	13322
1	[m*s]	12842
1	[m*d]	12818
1	[m*i]	12811
1	[w*i]	12299
1	[ch*r]	11803
1	[ch*l]	11802
1	[ch*w]	11800
1	[ch*j]	11786
1	[ch*y]	11782
1	[E*i]	11275
1	[ọ*A]	10797
1	[h*ṅ]	10300
1	[h*m]	10265
1	[h*ch]	10263
1	[k*d]	9746
1	[k*g]	9740
1	[k*j]	9738
1	[d*N]	9250
1	[d*l]	9242
1	[d*kw]	9233
1	[kw*gb]	8735
1	[kw*r]	8731
1	[kw*ch]	8727
1	[ny*bhh]	8270
1	[ny*t]	8229
1	[-ny]	8192
1	[o*gw]	7724
1	[o*ị]	7721
1	[o*a]	7685
1	[-o]	7680
1	[b*p]	6711
1	[b*t]	6693
1	[b*z]	6691
1	[b*r]	6683
1	[b*l]	6682
1	[b*w]	6680
1	[b*k]	6675
1	[b*d]	6674
1	[b*g]	6668
1	[b*n]	6660
1	[g*h]	6164
1	[-i]	5632
1	[j*s]	5162
1	[j*i]	5131
1	[e*o]	4623
1	[-e]	4608
1	[y*d]	3090
1	[y*j]	3082
1	[a*i]	2571
1	[-a]	2560
1	[n*Ị]	2097
1	[n*ọ]	2069
1	[n*k]	2067
1	[n*j]	2058
1	[n*e]	2057
1	[n*a]	2053
1	[+t]	37
1	[+r]	27
1	[+i]	11
1	[+e]	9

5.0131,7.0688	5.0131,7.0688

5.0131,7.0688	5.0135,7.069
8	[ị*i]	21003
4	[nw*h]	18452
4	[-e]	4608
2	[Ny*nw]	40996
2	[ị*u]	21022
2	[-ị]	20992
2	[nw*ch]	18455
2	[-i]	5632
2	[+r]	27
2	[+l]	26
2	[+ọ]	21
2	[+i]	11
2	[+e]	9
1	[è*u]	47134
1	[è*a]	47109
1	[Nw*gh]	30248
1	[p*gh]	28200
1	[K*ny]	27152
1	[H*a]	22021
1	[s*kw]	21521
1	[s*j]	21514
1	[ị*m]	21017
1	[ị*ụ]	21006
1	[ị*e]	21001
1	[gh*p]	20535
1	[gh*d]	20498
1	[gh*j]	20490
1	[Ọ*i]	19467
1	[t*gh]	18984
1	[t*h]	18964
1	[t*g]	18956
1	[nw*s]	18474
1	[nw*f]	18464
1	[nw*r]	18459
1	[nw*d]	18450
1	[nw*kw]	18449
1	[nw*y]	18438
1	[z*t]	17957
1	[z*gb]	17951
1	[f*r]	16411
1	[gb*gh]	15912
1	[-u]	15360
1	[kp*n̄]	14909
1	[kp*z]	14883
1	[sh*ch]	14359
1	[r*b]	13837
1	[l*f]	13344
1	[l*m]	13337
1	[l*k]	13331
1	[l*kw]	13329
1	[l*y]	13318
1	[m*s]	12842
1	[m*kw]	12817
1	[m*j]	12810
1	[w*s]	12330
1	[w*h]	12308
1	[w*k]	12307
1	[w*b]	12301
1	[ch*-]	11827
1	[ch*l]	11802
1	[ch*d]	11794
1	[ọ*à]	10850
1	[h*o]	10255
1	[k*w]	9752
1	[d*gb]	9247
1	[d*u]	9246
1	[d*ch]	9239
1	[kw*s]	8746
1	[kw*gb]	8735
1	[kw*j]	8714
1	[kw*n]	8708
1	[ny*y]	8198
1	[o*n]	7684
1	[-o]	7680
1	[ụ*à]	7266
1	[b*w]	6680
1	[g*t]	6181
1	[g*nw]	6180
1	[g*w]	6168
1	[g*ny]	6160
1	[j*gw]	5164
1	[j*ch]	5143
1	[j*g]	5132
1	[y*kw]	3089
1	[a*u]	2590
1	[n*ọ]	2069
1	[n*h]	2068
1	[.*Ọ]	1574
1	[!*Ị]	561
1	[+N]	34
1	[+kp]	29
1	[+m]	25
1	[+ụ]	14

5.0131,7.0688	5.1335,7.0165
7	[a*à]	2658
6	[ọ*à]	10850
5	[ụ*ụ̀]	7268
4	[e*è]	4700
4	[+à]	98
4	[+r]	27
4	[+a]	5
3	[i*è]	5724
3	[+è]	92
3	[+nw]	36
2	[ị*ị̄]	21123
2	[u*ù]	15493
2	[u*è]	15452
2	[m*à]	12898
2	[ụ*ā]	7245
2	[e*h]	4628
2	[+ọ̀]	94
2	[+ị]	41
1	[è*ụ̀]	47204
1	[Ny*n]	40964
1	[O*è]	24668
1	[kh*ē]	24191
1	[s*j]	21514
1	[ị*à]	21090
1	[ị*gb]	21023
1	[ị*m]	21017
1	[-ị]	20992
1	[G*k]	19987
1	[Ọ*m̀]	19569
1	[Ọ*a]	19461
1	[-t]	18944
1	[nw*ụ̀]	18532
1	[nw*w]	18456
1	[z*m]	17945
1	[f*t]	16421
1	[gb*hw]	15987
1	[gb*-]	15923
1	[u*ī]	15497
1	[u*ū]	15492
1	[-u]	15360
1	[sh*gh]	14376
1	[sh*ch]	14359
1	[r*b]	13837
1	[l*h]	13332
1	[l*o]	13327
1	[m*s]	12842
1	[m*t]	12837
1	[m*nw]	12836
1	[m*kw]	12817
1	[w*ị]	12329
1	[ch*sh]	11804
1	[E*m̄]	11400
1	[E*è]	11356
1	[ọ*ọ̄]	10882
1	[ọ*ē]	10879
1	[ọ*ò]	10871
1	[ọ*ụ̀]	10852
1	[ọ*ọ̀]	10846
1	[ọ*ị]	10793
1	[ọ*i]	10763
1	[ọ*a]	10757
1	[h*r̃]	10374
1	[h*a]	10245
1	[k*sh]	9756
1	[k*d]	9746
1	[d*l]	9242
1	[-d]	9216
1	[kw*ā]	8781
1	[kw*s]	8746
1	[kw*o]	8719
1	[kw*j]	8714
1	[ny*s]	8234
1	[ny*y]	8198
1	[o*ò]	7799
1	[o*è]	7772
1	[ụ*ù]	7301
1	[ụ*ụ̄]	7286
1	[ụ*à]	7266
1	[b*t]	6693
1	[b*r]	6683
1	[b*k]	6675
1	[b*ụ]	6670
1	[i*ī]	5769
1	[i*ǹ]	5731
1	[i*à]	5730
1	[i*ì]	5729
1	[j*è]	5212
1	[e*ụ̀]	4708
1	[e*ì]	4705
1	[e*b]	4621
1	[?*ọ̄]	3714
1	[a*ị̀]	2695
1	[a*ụ̄]	2678
1	[a*k]	2579
1	[n*ọ]	2069
1	[n*h]	2068
1	[n*e]	2057
1	[.*ō]	1665
1	[+ò]	119
1	[+ụ̀]	100
1	[+u]	30
1	[+kp]	29
1	[+o]	15
1	[+i]	11

5.0131,7.0688	5.3999,7.0167
3	[ụ*ụ̀]	7268
3	[e*è]	4700
2	[ọ*à]	10850
2	[a*k]	2579
2	[n*ọ]	2069
1	[ị*ọ]	21013
1	[gh*l]	20506
1	[Ọ*a]	19461
1	[-t]	18944
1	[u*ī]	15497
1	[u*ē]	15487
1	[u*ì]	15457
1	[-u]	15360
1	[kp*r̃]	14982
1	[l*h]	13332
1	[m*nw]	12836
1	[w*à]	12386
1	[ch*nw]	11812
1	[E*m̄]	11400
1	[E*è]	11356
1	[ọ*i]	10763
1	[h*ụ̀]	10340
1	[k*sh]	9756
1	[k*r]	9755
1	[kw*ā]	8781
1	[kw*nw]	8740
1	[kw*ny]	8720
1	[ụ*à]	7266
1	[ụ*ā]	7245
1	[ụ*a]	7173
1	[b*v]	6729
1	[b*z]	6691
1	[b*sh]	6684
1	[b*k]	6675
1	[g*k]	6163
1	[g*ny]	6160
1	[i*ǹ]	5731
1	[i*è]	5724
1	[e*ī]	4745
1	[e*ụ̀]	4708
1	[e*h]	4628
1	[a*hw]	2675
1	[a*à]	2658
1	[a*ā]	2637
1	[n*h]	2068
1	[.*ō]	1665
1	[+à]	98
1	[+ọ]	21

5.0131,7.0688	5.4244,7.1967
3	[-u]	15360
2	[i*í]	5783
2	[e*o]	4623
2	[+nw]	36
2	[+ọ]	21
1	[O*E]	24598
1	[kh*b]	24077
1	[kh*n]	24068
1	[A*u]	23070
1	[ị*ì]	21089
1	[Ọ*a]	19461
1	[nw*n]	18436
1	[z*kp]	17949
1	[f*y]	16390
1	[gb*a]	15877
1	[u*ì]	15457
1	[l*k]	13331
1	[l*kw]	13329
1	[l*g]	13324
1	[m*l]	12826
1	[m*ch]	12823
1	[m*ny]	12816
1	[-m]	12800
1	[E*è]	11356
1	[ọ*è]	10844
1	[ọ*i]	10763
1	[ọ*a]	10757
1	[k*è]	9820
1	[k*sh]	9756
1	[k*e]	9737
1	[kw*á]	8809
1	[kw*è]	8796
1	[kw*s]	8746
1	[kw*kp]	8733
1	[ny*l]	8218
1	[o*ì]	7777
1	[o*u]	7710
1	[o*ny]	7696
1	[ụ*í]	7319
1	[ụ*ụ̀]	7268
1	[ụ*à]	7266
1	[ụ*ị]	7209
1	[b*à]	6754
1	[b*z]	6691
1	[b*r]	6683
1	[b*l]	6682
1	[i*e]	5641
1	[j*l]	5146
1	[e*è]	4700
1	[e*h]	4628
1	[-e]	4608
1	['*á]	4201
1	[a*à]	2658
1	[a*ị]	2601
1	[a*l]	2586
1	[a*ụ]	2574
1	[n*ọ]	2069
1	[n*h]	2068
1	[n*.]	2051
1	[.*!]	1537
1	[+-]	51
1	[+ị]	41
1	[+u]	30
1	[+h]	20
1	[+n]	4

5.0131,7.0688	5.4543,7.0247
3	[+e]	9
1	[Ny*s]	41002
1	[kh*kp]	24093
1	[kh*b]	24077
1	[gw*d]	22546
1	[s*j]	21514
1	[Ọ*a]	19461
1	[t*m]	18969
1	[f*g]	16396
1	[kp*b]	14861
1	[sh*r]	14363
1	[sh*n]	14340
1	[l*nw]	13348
1	[l*d]	13330
1	[m*nw]	12836
1	[m*i]	12811
1	[ch*k]	11795
1	[ọ*i]	10763
1	[k*p]	9783
1	[k*sh]	9756
1	[k*ọ]	9749
1	[kw*ọ]	8725
1	[ny*t]	8229
1	[o*kp]	7709
1	[ụ*ị]	7209
1	[ụ*a]	7173
1	[b*D]	6706
1	[g*ny]	6160
1	[i*e]	5641
1	[e*i]	4619
1	[-e]	4608
1	['*ọ]	4117
1	[n*ọ]	2069
1	[n*h]	2068
1	[.*!]	1537
1	[+kp]	29
1	[+l]	26
1	[+m]	25
1	[+w]	24
1	[+k]	19
1	[+o]	15

5.0131,7.0688	5.4829,7.0337
3	[ụ*à]	7266
2	[ụ*ā]	7245
1	[Ny*nw]	40996
1	[kh*r̃]	24198
1	[kh*b]	24077
1	[A*o]	23055
1	[t*m]	18969
1	[nw*è]	18524
1	[nw*n]	18436
1	[gb*s]	15914
1	[m*è]	12892
1	[m*nw]	12836
1	[m*d]	12818
1	[m*kw]	12817
1	[m*ny]	12816
1	[m*a]	12805
1	[ch*k]	11795
1	[E*è]	11356
1	[ọ*à]	10850
1	[ọ*è]	10844
1	[ọ*i]	10763
1	[k*sh]	9756
1	[k*b]	9741
1	[kw*à]	8802
1	[kw*h]	8724
1	[o*u]	7710
1	[ụ*a]	7173
1	[b*r]	6683
1	[b*l]	6682
1	[b*k]	6675
1	[i*ị̄]	5763
1	[i*ì]	5729
1	[i*u]	5662
1	[e*ē]	4735
1	[e*f]	4640
1	[-e]	4608
1	['*è]	4188
1	[a*ị]	2601
1	[a*kp]	2589
1	[n*ọ]	2069
1	[.*!]	1537
1	[+ī]	137
1	[+ǹ]	99
1	[+ā]	77
1	[+nw]	36

5.0131,7.0688	5.522,6.923
2	[ụ*ā]	7245
2	[+e]	9
1	[Ny*nw]	40996
1	[kh*b]	24077
1	[t*a]	18949
1	[nw*l]	18458
1	[gb*-]	15923
1	[sh*l]	14362
1	[l*s]	13354
1	[m*nw]	12836
1	[m*kp]	12829
1	[ch*k]	11795
1	[ọ*à]	10850
1	[ọ*i]	10763
1	[k*sh]	9756
1	[kw*kp]	8733
1	[ụ*ụ̀]	7268
1	[ụ*a]	7173
1	[i*n̄]	5693
1	[-e]	4608
1	[a*ị]	2601
1	[a*o]	2575
1	[n*ọ]	2069
1	[n*h]	2068
1	[.*ә]	1664
1	[+m̄]	136
1	[+ị̄]	131
1	[+m]	25
1	[+w]	24
1	[+ọ]	21

5.0131,7.0688	5.5832,7.05
2	[k*bhh]	9806
1	[Ny*nw]	40996
1	[kh*r̃]	24198
1	[nw*n]	18436
1	[gb*-]	15923
1	[m*nw]	12836
1	[ch*k]	11795
1	[ọ*i]	10763
1	[k*sh]	9756
1	[ụ*à]	7266
1	[b*k]	6675
1	[i*ị̄]	5763
1	[a*ọ]	2581
1	[n*ọ]	2069
1	[n*h]	2068
1	[+a]	5

5.0131,7.0688	5.5834,7.05
2	[e*E]	4630
2	[+i]	11
1	[Ny*nw]	40996
1	[kh*d]	24082
1	[kh*b]	24077
1	[ị*n]	20996
1	[nw*n]	18436
1	[gb*w]	15896
1	[gb*ọ]	15893
1	[l*g]	13324
1	[-l]	13312
1	[m*nw]	12836
1	[m*kw]	12817
1	[m*j]	12810
1	[ch*k]	11795
1	[ọ*i]	10763
1	[k*sh]	9756
1	[k*l]	9754
1	[o*e]	7689
1	[ụ*ā]	7245
1	[ụ*o]	7183
1	[b*k]	6675
1	[i*u]	5662
1	[i*ọ]	5653
1	[a*ọ]	2581
